tweet_id,time,tweet,retweet_count
9753,2025-10-26 18:16:30,Modi discussed the new Modi policy in India.,2739
9754,2025-10-26 18:17:00,jobs criticized the opposition for jobs issues.,1186
9755,2025-10-26 18:17:30,BJP highlighted challenges in BJP programs.,580
9756,2025-10-26 18:18:00,digital India launched a rally focusing on digital India development.,4257
9757,2025-10-26 18:18:30,Modi spoke about recent improvements in Modi.,3760
9758,2025-10-26 18:19:00,corruption highlighted challenges in corruption programs.,3451
9759,2025-10-26 18:19:30,jobs spoke about recent improvements in jobs.,609
9760,2025-10-26 18:20:00,infrastructure launched a rally focusing on infrastructure development.,433
9761,2025-10-26 18:20:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,3560
9762,2025-10-26 18:21:00,infrastructure promised better infrastructure opportunities for youth.,3783
9763,2025-10-26 18:21:30,digital India spoke about recent improvements in digital India.,1023
9764,2025-10-26 18:22:00,infrastructure promised better infrastructure opportunities for youth.,1194
9765,2025-10-26 18:22:30,Modi urged citizens to support Modi initiatives.,27
9766,2025-10-26 18:23:00,digital India highlighted challenges in digital India programs.,1678
9767,2025-10-26 18:23:30,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,4895
9768,2025-10-26 18:24:00,education promised better education opportunities for youth.,1970
9769,2025-10-26 18:24:30,Modi urged citizens to support Modi initiatives.,4004
9770,2025-10-26 18:25:00,infrastructure announced a major reform in infrastructure sector.,1835
9771,2025-10-26 18:25:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,1700
9772,2025-10-26 18:26:00,poll rally promised better poll rally opportunities for youth.,691
9773,2025-10-26 18:26:30,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,4863
9774,2025-10-26 18:27:00,Modi debated on Modi reforms in Parliament.,2063
9775,2025-10-26 18:27:30,Modi promised better Modi opportunities for youth.,4178
9776,2025-10-26 18:28:00,Modi promised better Modi opportunities for youth.,1589
9777,2025-10-26 18:28:30,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,2475
9778,2025-10-26 18:29:00,digital India highlighted challenges in digital India programs.,1828
9779,2025-10-26 18:29:30,Modi promised better Modi opportunities for youth.,4213
9780,2025-10-26 18:30:00,corruption criticized the opposition for corruption issues.,3673
9781,2025-10-26 18:30:30,healthcare debated on healthcare reforms in Parliament.,1721
9782,2025-10-26 18:31:00,development highlighted challenges in development programs.,2301
9783,2025-10-26 18:31:30,Congress urged citizens to support Congress initiatives.,1939
9784,2025-10-26 18:32:00,poll rally announced a major reform in poll rally sector.,2368
9785,2025-10-26 18:32:30,jobs announced a major reform in jobs sector.,622
9786,2025-10-26 18:33:00,development urged citizens to support development initiatives.,4021
9787,2025-10-26 18:33:30,Rahul Gandhi promised better Rahul Gandhi opportunities for youth.,1236
9788,2025-10-26 18:34:00,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,4601
9789,2025-10-26 18:34:30,poll rally debated on poll rally reforms in Parliament.,3291
9790,2025-10-26 18:35:00,Modi spoke about recent improvements in Modi.,4359
9791,2025-10-26 18:35:30,Modi discussed the new Modi policy in India.,537
9792,2025-10-26 18:36:00,Modi highlighted challenges in Modi programs.,4019
9793,2025-10-26 18:36:30,jobs launched a rally focusing on jobs development.,4470
9794,2025-10-26 18:37:00,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,3000
9795,2025-10-26 18:37:30,Congress discussed the new Congress policy in India.,3698
9796,2025-10-26 18:38:00,development debated on development reforms in Parliament.,1973
9797,2025-10-26 18:38:30,Congress highlighted challenges in Congress programs.,2119
9798,2025-10-26 18:39:00,campaign discussed the new campaign policy in India.,4527
9799,2025-10-26 18:39:30,manifesto urged citizens to support manifesto initiatives.,3211
9800,2025-10-26 18:40:00,Election Commission debated on Election Commission reforms in Parliament.,3682
9801,2025-10-26 18:40:30,Election Commission criticized the opposition for Election Commission issues.,4250
9802,2025-10-26 18:41:00,education spoke about recent improvements in education.,4327
9803,2025-10-26 18:41:30,Modi criticized the opposition for Modi issues.,3284
9804,2025-10-26 18:42:00,development spoke about recent improvements in development.,1223
9805,2025-10-26 18:42:30,jobs announced a major reform in jobs sector.,4241
9806,2025-10-26 18:43:00,BJP launched a rally focusing on BJP development.,1160
9807,2025-10-26 18:43:30,healthcare debated on healthcare reforms in Parliament.,251
9808,2025-10-26 18:44:00,Congress announced a major reform in Congress sector.,464
9809,2025-10-26 18:44:30,digital India launched a rally focusing on digital India development.,4208
9810,2025-10-26 18:45:00,campaign promised better campaign opportunities for youth.,278
9811,2025-10-26 18:45:30,manifesto criticized the opposition for manifesto issues.,721
9812,2025-10-26 18:46:00,manifesto urged citizens to support manifesto initiatives.,4641
9813,2025-10-26 18:46:30,poll rally criticized the opposition for poll rally issues.,935
9814,2025-10-26 18:47:00,poll rally launched a rally focusing on poll rally development.,1153
9815,2025-10-26 18:47:30,digital India debated on digital India reforms in Parliament.,716
9816,2025-10-26 18:48:00,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,3798
9817,2025-10-26 18:48:30,BJP highlighted challenges in BJP programs.,651
9818,2025-10-26 18:49:00,education debated on education reforms in Parliament.,4804
9819,2025-10-26 18:49:30,development debated on development reforms in Parliament.,2364
9820,2025-10-26 18:50:00,manifesto launched a rally focusing on manifesto development.,1478
9821,2025-10-26 18:50:30,infrastructure criticized the opposition for infrastructure issues.,1865
9822,2025-10-26 18:51:00,healthcare discussed the new healthcare policy in India.,3813
9823,2025-10-26 18:51:30,education highlighted challenges in education programs.,4422
9824,2025-10-26 18:52:00,Congress launched a rally focusing on Congress development.,979
9825,2025-10-26 18:52:30,digital India launched a rally focusing on digital India development.,1851
9826,2025-10-26 18:53:00,manifesto debated on manifesto reforms in Parliament.,1138
9827,2025-10-26 18:53:30,infrastructure launched a rally focusing on infrastructure development.,4466
9828,2025-10-26 18:54:00,BJP promised better BJP opportunities for youth.,3816
9829,2025-10-26 18:54:30,Rahul Gandhi discussed the new Rahul Gandhi policy in India.,2372
9830,2025-10-26 18:55:00,jobs spoke about recent improvements in jobs.,4152
9831,2025-10-26 18:55:30,education spoke about recent improvements in education.,1506
9832,2025-10-26 18:56:00,Election Commission announced a major reform in Election Commission sector.,4258
9833,2025-10-26 18:56:30,jobs launched a rally focusing on jobs development.,3956
9834,2025-10-26 18:57:00,manifesto launched a rally focusing on manifesto development.,3368
9835,2025-10-26 18:57:30,infrastructure urged citizens to support infrastructure initiatives.,4776
9836,2025-10-26 18:58:00,digital India spoke about recent improvements in digital India.,2274
9837,2025-10-26 18:58:30,infrastructure organized a large infrastructure awareness campaign.,4216
9838,2025-10-26 18:59:00,BJP debated on BJP reforms in Parliament.,156
9839,2025-10-26 18:59:30,poll rally announced a major reform in poll rally sector.,338
9840,2025-10-26 19:00:00,BJP highlighted challenges in BJP programs.,1988
9841,2025-10-26 19:00:30,Congress announced a major reform in Congress sector.,2933
9842,2025-10-26 19:01:00,campaign highlighted challenges in campaign programs.,846
9843,2025-10-26 19:01:30,development organized a large development awareness campaign.,1486
9844,2025-10-26 19:02:00,poll rally debated on poll rally reforms in Parliament.,4796
9845,2025-10-26 19:02:30,poll rally criticized the opposition for poll rally issues.,33
9846,2025-10-26 19:03:00,BJP urged citizens to support BJP initiatives.,1385
9847,2025-10-26 19:03:30,digital India urged citizens to support digital India initiatives.,2395
9848,2025-10-26 19:04:00,education debated on education reforms in Parliament.,2248
9849,2025-10-26 19:04:30,poll rally highlighted challenges in poll rally programs.,2505
9850,2025-10-26 19:05:00,Congress spoke about recent improvements in Congress.,3097
9851,2025-10-26 19:05:30,poll rally announced a major reform in poll rally sector.,136
9852,2025-10-26 19:06:00,Election Commission criticized the opposition for Election Commission issues.,3935
9853,2025-10-26 19:06:30,Congress urged citizens to support Congress initiatives.,3774
9854,2025-10-26 19:07:00,BJP promised better BJP opportunities for youth.,4537
9855,2025-10-26 19:07:30,Modi debated on Modi reforms in Parliament.,1270
9856,2025-10-26 19:08:00,healthcare criticized the opposition for healthcare issues.,2203
9857,2025-10-26 19:08:30,development promised better development opportunities for youth.,3573
9858,2025-10-26 19:09:00,Modi criticized the opposition for Modi issues.,4529
9859,2025-10-26 19:09:30,manifesto criticized the opposition for manifesto issues.,2252
9860,2025-10-26 19:10:00,campaign spoke about recent improvements in campaign.,299
9861,2025-10-26 19:10:30,campaign highlighted challenges in campaign programs.,122
9862,2025-10-26 19:11:00,development debated on development reforms in Parliament.,2347
9863,2025-10-26 19:11:30,education criticized the opposition for education issues.,781
9864,2025-10-26 19:12:00,digital India urged citizens to support digital India initiatives.,520
9865,2025-10-26 19:12:30,healthcare debated on healthcare reforms in Parliament.,698
9866,2025-10-26 19:13:00,education launched a rally focusing on education development.,104
9867,2025-10-26 19:13:30,education announced a major reform in education sector.,4477
9868,2025-10-26 19:14:00,Modi promised better Modi opportunities for youth.,4032
9869,2025-10-26 19:14:30,corruption promised better corruption opportunities for youth.,1236
9870,2025-10-26 19:15:00,manifesto announced a major reform in manifesto sector.,1956
9871,2025-10-26 19:15:30,education spoke about recent improvements in education.,2176
9872,2025-10-26 19:16:00,poll rally debated on poll rally reforms in Parliament.,1558
9873,2025-10-26 19:16:30,Congress discussed the new Congress policy in India.,1990
9874,2025-10-26 19:17:00,manifesto debated on manifesto reforms in Parliament.,625
9875,2025-10-26 19:17:30,poll rally debated on poll rally reforms in Parliament.,4085
9876,2025-10-26 19:18:00,education organized a large education awareness campaign.,1514
9877,2025-10-26 19:18:30,corruption urged citizens to support corruption initiatives.,3743
9878,2025-10-26 19:19:00,jobs spoke about recent improvements in jobs.,995
9879,2025-10-26 19:19:30,jobs announced a major reform in jobs sector.,1067
9880,2025-10-26 19:20:00,healthcare promised better healthcare opportunities for youth.,1327
9881,2025-10-26 19:20:30,Modi criticized the opposition for Modi issues.,2071
9882,2025-10-26 19:21:00,campaign spoke about recent improvements in campaign.,4452
9883,2025-10-26 19:21:30,Election Commission highlighted challenges in Election Commission programs.,2855
9884,2025-10-26 19:22:00,Congress criticized the opposition for Congress issues.,1640
9885,2025-10-26 19:22:30,digital India highlighted challenges in digital India programs.,4327
9886,2025-10-26 19:23:00,Congress spoke about recent improvements in Congress.,4115
9887,2025-10-26 19:23:30,development promised better development opportunities for youth.,2232
9888,2025-10-26 19:24:00,education announced a major reform in education sector.,765
9889,2025-10-26 19:24:30,development criticized the opposition for development issues.,316
9890,2025-10-26 19:25:00,Election Commission organized a large Election Commission awareness campaign.,851
9891,2025-10-26 19:25:30,infrastructure discussed the new infrastructure policy in India.,4392
9892,2025-10-26 19:26:00,development urged citizens to support development initiatives.,2771
9893,2025-10-26 19:26:30,development promised better development opportunities for youth.,4319
9894,2025-10-26 19:27:00,healthcare promised better healthcare opportunities for youth.,1704
